zipcode	sido	gugun	dong	startbunji	endbunji	seq
03904	서울특별시	마포구	상암동	1658		31692
03903	서울특별시	마포구	상암동	1659	1660	31693
03902	서울특별시	마포구	상암동	1661	1667	31694
03906	서울특별시	마포구	상암동	1668	1675	31695
03905	서울특별시	마포구	상암동	1676	1692	31696
03906	서울특별시	마포구	상암동	1693		31697
03918	서울특별시	마포구	상암동	1733	1740	31698
03916	서울특별시	마포구	상암동	1741		31699
03915	서울특별시	마포구	상암동	1743	1745	31700
03902	서울특별시	마포구	상암동	1748	1752	31701
03914	서울특별시	마포구	상암동	1759	1760	31702
03996	서울특별시	마포구	서교동	1	5-12	31703
04057	서울특별시	마포구	서교동	9-1	9-16	31704
03999	서울특별시	마포구	서교동	247-14	247-30	31705
03998	서울특별시	마포구	서교동	247-43	247-54	31706
03997	서울특별시	마포구	서교동	247-56	247-72	31707
03998	서울특별시	마포구	서교동	247-82		31708
03997	서울특별시	마포구	서교동	247-84		31709
03999	서울특별시	마포구	서교동	247-85	247-86	31710
03998	서울특별시	마포구	서교동	247-88		31711
03997	서울특별시	마포구	서교동	247-92	247-93	31712
03999	서울특별시	마포구	서교동	247-95	247-99	31713
03998	서울특별시	마포구	서교동	247-110		31714
03999	서울특별시	마포구	서교동	247-111	247-112	31715
03997	서울특별시	마포구	서교동	247-119	247-120	31716
03999	서울특별시	마포구	서교동	247-130		31717
03998	서울특별시	마포구	서교동	247-133		31718
03999	서울특별시	마포구	서교동	247-135	247-138	31719
03998	서울특별시	마포구	서교동	247-139		31720
03997	서울특별시	마포구	서교동	247-145		31721
03998	서울특별시	마포구	서교동	247-147		31722
03997	서울특별시	마포구	서교동	247-149	247-150	31723
03998	서울특별시	마포구	서교동	247-152	247-153	31724
03997	서울특별시	마포구	서교동	247-156	247-160	31725
03996	서울특별시	마포구	서교동	247-162		31726
03997	서울특별시	마포구	서교동	247-164	247-166	31727
03996	서울특별시	마포구	서교동	247-177		31728
03997	서울특별시	마포구	서교동	247-183	247-186	31729
03998	서울특별시	마포구	서교동	247-188	247-190	31730
03999	서울특별시	마포구	서교동	247-202		31731
03997	서울특별시	마포구	서교동	247-205		31732
03998	서울특별시	마포구	서교동	247-206		31733
03996	서울특별시	마포구	서교동	247-207		31734
03997	서울특별시	마포구	서교동	247-208	247-209	31735
03998	서울특별시	마포구	서교동	247-213		31736
03997	서울특별시	마포구	서교동	247-217	247-231	31737
04061	서울특별시	마포구	서교동	325-1	325-26	31738
04052	서울특별시	마포구	서교동	326-1	330-60	31739
04053	서울특별시	마포구	서교동	331-1	337-36	31740
04054	서울특별시	마포구	서교동	338-1	338-10	31741
04059	서울특별시	마포구	서교동	338-18		31742
04059	서울특별시	마포구	서교동	338-25		31743
04054	서울특별시	마포구	서교동	338-36	338-39	31744
04059	서울특별시	마포구	서교동	338-46	338-48	31745
04054	서울특별시	마포구	서교동	338-52	343-23	31746
04055	서울특별시	마포구	서교동	344-3	346-53	31747
04053	서울특별시	마포구	서교동	347-1	347-30	31748
04031	서울특별시	마포구	서교동	351-1	352-31	31749
04032	서울특별시	마포구	서교동	353-1	353-7	31750
04038	서울특별시	마포구	서교동	354-1	354-22	31751
04039	서울특별시	마포구	서교동	355-1	357-5	31752
04040	서울특별시	마포구	서교동	358-1	358-152	31753
04041	서울특별시	마포구	서교동	359		31754
04067	서울특별시	마포구	서교동	360-2	361-23	31755
04041	서울특별시	마포구	서교동	362-1	364-31	31756
04042	서울특별시	마포구	서교동	365-1		31757
04039	서울특별시	마포구	서교동	365-2	365-26	31758
04048	서울특별시	마포구	서교동	365-29		31759
04042	서울특별시	마포구	서교동	366-1	368-40	31760
04039	서울특별시	마포구	서교동	369-1	370-32	31761
04038	서울특별시	마포구	서교동	371-1	372-10	31762
04043	서울특별시	마포구	서교동	373-1	373-16	31763
04033	서울특별시	마포구	서교동	374-1	374-20	31764
04031	서울특별시	마포구	서교동	375-1	376-17	31765
04034	서울특별시	마포구	서교동	377-1	380-47	31766
04035	서울특별시	마포구	서교동	381-1	385-16	31767
04037	서울특별시	마포구	서교동	386-1	393-12	31768
04044	서울특별시	마포구	서교동	394-2	394-23	31769
04045	서울특별시	마포구	서교동	394-25	394-45	31770
04044	서울특별시	마포구	서교동	394-47	394-51	31771
04045	서울특별시	마포구	서교동	394-55	394-56	31772
04044	서울특별시	마포구	서교동	394-57	394-93	31773
04043	서울특별시	마포구	서교동	395-2	395-25	31774
04044	서울특별시	마포구	서교동	395-27	395-48	31775
04043	서울특별시	마포구	서교동	395-55	395-64	31776
04044	서울특별시	마포구	서교동	395-65	395-70	31777
04043	서울특별시	마포구	서교동	395-71	395-91	31778
04044	서울특별시	마포구	서교동	395-93	395-100	31779
04043	서울특별시	마포구	서교동	395-105	395-174	31780
04044	서울특별시	마포구	서교동	395-178	395-197	31781
04043	서울특별시	마포구	서교동	395-198	395-199	31782
04044	서울특별시	마포구	서교동	395-200		31783
04043	서울특별시	마포구	서교동	395-201	395-206	31784
04047	서울특별시	마포구	서교동	396-1	400-30	31785
04048	서울특별시	마포구	서교동	401-1	405-18	31786
04049	서울특별시	마포구	서교동	407-1	411-19	31787
03996	서울특별시	마포구	서교동	438-1	442-52	31788
04029	서울특별시	마포구	서교동	444-1	444-17	31789
04001	서울특별시	마포구	서교동	445-1	448-37	31790
04000	서울특별시	마포구	서교동	449-1	449-43	31791
04002	서울특별시	마포구	서교동	451-1	452-18	31792
03999	서울특별시	마포구	서교동	453-1	453-16	31793
03998	서울특별시	마포구	서교동	454-2	457-32	31794
04002	서울특별시	마포구	서교동	458-1	461-29	31795
04030	서울특별시	마포구	서교동	463-1	465-19	31796
04029	서울특별시	마포구	서교동	466-1	466-20	31797
04003	서울특별시	마포구	서교동	467-1	468-36	31798
03997	서울특별시	마포구	서교동	469-1	473-56	31799
04003	서울특별시	마포구	서교동	474-1	474-40	31800
04004	서울특별시	마포구	서교동	475-1	476-53	31801
04003	서울특별시	마포구	서교동	477-1	478-28	31802
04004	서울특별시	마포구	서교동	479-2	479-9	31803
04029	서울특별시	마포구	서교동	480-1	485-26	31804
04055	서울특별시	마포구	서교동	486		31805
04002	서울특별시	마포구	서교동	487		31806
04000	서울특별시	마포구	서교동	488		31807
04036	서울특별시	마포구	서교동	490	491	31808
03997	서울특별시	마포구	서교동	645-12		31809
03974	서울특별시	마포구	성산동	3-2	3-39	31810
03974	서울특별시	마포구	성산동	3-41		31811
03974	서울특별시	마포구	성산동	4-1	9-16	31812
03978	서울특별시	마포구	성산동	9-18		31813
03966	서울특별시	마포구	성산동	11-1		31814
03967	서울특별시	마포구	성산동	11-31		31815
03966	서울특별시	마포구	성산동	11-62		31816
03978	서울특별시	마포구	성산동	13-1	13-22	31817
03978	서울특별시	마포구	성산동	13-23		31818
03978	서울특별시	마포구	성산동	17-1	17-5	31819
03978	서울특별시	마포구	성산동	17-6	17-8	31820
03978	서울특별시	마포구	성산동	17-9	17-25	31821
03997	서울특별시	마포구	성산동	19-3	19-5	31822
03973	서울특별시	마포구	성산동	20-1	20-13	31823
03973	서울특별시	마포구	성산동	20-14		31824
03973	서울특별시	마포구	성산동	20-15	21-3	31825
03973	서울특별시	마포구	성산동	21-4		31826
03973	서울특별시	마포구	성산동	21-5	21-25	31827
03973	서울특별시	마포구	성산동	21-28		31828
03973	서울특별시	마포구	성산동	21-29	23-1	31829
03973	서울특별시	마포구	성산동	23-2	24-10	31830
03968	서울특별시	마포구	성산동	23-2		31831
03968	서울특별시	마포구	성산동	25-1	27	31832
03968	서울특별시	마포구	성산동	30-1		31833
03968	서울특별시	마포구	성산동	30-2	30-3	31834
03969	서울특별시	마포구	성산동	30-4		31835
03968	서울특별시	마포구	성산동	30-5	30-10	31836
03969	서울특별시	마포구	성산동	30-12	30-16	31837
03969	서울특별시	마포구	성산동	30-18		31838
03969	서울특별시	마포구	성산동	30-19	30-21	31839
03969	서울특별시	마포구	성산동	30-23		31840
03969	서울특별시	마포구	성산동	30-24	30-46	31841
03969	서울특별시	마포구	성산동	30-47		31842
03969	서울특별시	마포구	성산동	30-48	30-50	31843
03970	서울특별시	마포구	성산동	30-52		31844
03970	서울특별시	마포구	성산동	30-53		31845
03970	서울특별시	마포구	성산동	30-54		31846
03969	서울특별시	마포구	성산동	30-58		31847
03968	서울특별시	마포구	성산동	31-2	32-13	31848
03968	서울특별시	마포구	성산동	32-14		31849
03968	서울특별시	마포구	성산동	32-16	35-15	31850
03967	서울특별시	마포구	성산동	36-1		31851
03973	서울특별시	마포구	성산동	36-2		31852
03967	서울특별시	마포구	성산동	36-3		31853
03973	서울특별시	마포구	성산동	36-4	36-7	31854
03973	서울특별시	마포구	성산동	36-8		31855
03973	서울특별시	마포구	성산동	36-9	36-31	31856
03973	서울특별시	마포구	성산동	36-33		31857
03973	서울특별시	마포구	성산동	36-34	36-40	31858
03967	서울특별시	마포구	성산동	36-41	36-47	31859
03973	서울특별시	마포구	성산동	36-49	37-1	31860
03973	서울특별시	마포구	성산동	37-2		31861
03973	서울특별시	마포구	성산동	37-3	37-5	31862
03973	서울특별시	마포구	성산동	37-6		31863
03973	서울특별시	마포구	성산동	37-7		31864
03973	서울특별시	마포구	성산동	37-9		31865
03973	서울특별시	마포구	성산동	37-10		31866
03973	서울특별시	마포구	성산동	37-12		31867
03973	서울특별시	마포구	성산동	37-13		31868
03973	서울특별시	마포구	성산동	37-14		31869
03973	서울특별시	마포구	성산동	37-15	37-16	31870
03967	서울특별시	마포구	성산동	38-1		31871
03967	서울특별시	마포구	성산동	39-3		31872
03967	서울특별시	마포구	성산동	39-4	39-5	31873
03967	서울특별시	마포구	성산동	39-7		31874
03967	서울특별시	마포구	성산동	39-8	40-19	31875
03946	서울특별시	마포구	성산동	41-2		31876
03966	서울특별시	마포구	성산동	41-2		31877
03966	서울특별시	마포구	성산동	41-4		31878
03966	서울특별시	마포구	성산동	41-7		31879
03966	서울특별시	마포구	성산동	41-8	46-1	31880
03972	서울특별시	마포구	성산동	47-1	47-12	31881
03972	서울특별시	마포구	성산동	47-13		31882
03972	서울특별시	마포구	성산동	47-14	52-5	31883
03972	서울특별시	마포구	성산동	52-12		31884
03973	서울특별시	마포구	성산동	52-15		31885
03973	서울특별시	마포구	성산동	52-16		31886
03973	서울특별시	마포구	성산동	52-17		31887
03966	서울특별시	마포구	성산동	53-2	54-3	31888
03966	서울특별시	마포구	성산동	54-4		31889
03966	서울특별시	마포구	성산동	54-5	58-7	31890
03966	서울특별시	마포구	성산동	58-9	58-10	31891
03966	서울특별시	마포구	성산동	58-11	59-7	31892
03966	서울특별시	마포구	성산동	59-8		31893
03966	서울특별시	마포구	성산동	59-11	63	31894
03966	서울특별시	마포구	성산동	64		31895
03966	서울특별시	마포구	성산동	64-3	74-5	31896
03966	서울특별시	마포구	성산동	74-6		31897
03966	서울특별시	마포구	성산동	74-10	81-7	31898
03966	서울특별시	마포구	성산동	81-9		31899
03966	서울특별시	마포구	성산동	81-10	81-68	31900
03966	서울특별시	마포구	성산동	81-69		31901
03966	서울특별시	마포구	성산동	81-70	81-82	31902
03965	서울특별시	마포구	성산동	81-85		31903
03966	서울특별시	마포구	성산동	81-90	81-92	31904
03966	서울특별시	마포구	성산동	81-93		31905
03966	서울특별시	마포구	성산동	81-95	86-4	31906
03948	서울특별시	마포구	성산동	88-2		31907
03966	서울특별시	마포구	성산동	92-1	92-3	31908
03966	서울특별시	마포구	성산동	92-4		31909
03966	서울특별시	마포구	성산동	92-11	92-18	31910
03966	서울특별시	마포구	성산동	92-19		31911
03966	서울특별시	마포구	성산동	92-20	92-21	31912
03949	서울특별시	마포구	성산동	94-1		31913
03948	서울특별시	마포구	성산동	94-4		31914
03949	서울특별시	마포구	성산동	99-1		31915
